,Fare,Survived,family,Pclass_2,Pclass_3,Embarked_2,Embarked_3,title_2,title_3,title_4,title_5,"Age_Bucket_(5, 12]","Age_Bucket_(12, 18]","Age_Bucket_(18, 21]","Age_Bucket_(21, 30]","Age_Bucket_(30, 40]","Age_Bucket_(40, 50]","Age_Bucket_(50, 60]","Age_Bucket_(60, 70]","Age_Bucket_(70, 80]"
618,39.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
619,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
620,14.4542,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
621,52.5542,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
622,15.7417,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
623,7.8542,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
624,16.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
625,32.3208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
626,12.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
627,77.9583,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
628,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
629,7.7333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
630,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
631,7.0542,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
632,30.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
633,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
634,27.9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
635,13.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
636,7.925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
637,26.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
638,39.6875,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
639,16.1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
640,7.8542,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
641,69.3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
642,27.9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
643,56.4958,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
644,19.2583,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,76.7292,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
646,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
647,35.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
648,7.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
649,7.55,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
650,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
651,23.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
652,8.4333,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
653,7.8292,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
654,6.75,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
655,73.5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
656,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
657,15.5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
658,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
659,113.275,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
660,133.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
661,7.225,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
662,25.5875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
663,7.4958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
664,7.925,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
665,73.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
666,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
667,7.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
668,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
669,52.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
670,39.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
671,52.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
672,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
673,13.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
674,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
675,7.775,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
676,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
677,9.8417,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
678,46.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
679,512.3292,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
680,8.1375,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
681,76.7292,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
682,9.225,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
683,46.9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
684,39.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
685,41.5792,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
686,39.6875,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
687,10.1708,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
688,7.7958,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
689,211.3375,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
690,57.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
691,13.4167,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
692,56.4958,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
693,7.225,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
694,26.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
695,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
696,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
697,7.7333,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
698,110.8833,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
699,7.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
700,227.525,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
701,26.2875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
702,14.4542,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
703,7.7417,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
704,7.8542,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
705,26.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
706,13.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
707,26.2875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
708,151.55,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
709,15.2458,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
710,49.5042,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
711,26.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
712,52.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
713,9.4833,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
714,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
715,7.65,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
716,227.525,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
717,10.5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
718,15.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
719,7.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
720,33.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
721,7.0542,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
722,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
723,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
724,53.1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
725,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
726,21.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
727,7.7375,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
728,26.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
729,7.925,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
730,211.3375,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
731,18.7875,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
732,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
733,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
734,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
735,16.1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
736,34.375,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
737,512.3292,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
738,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
739,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
740,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
741,78.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
742,262.375,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
743,16.1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
744,7.925,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
745,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
746,20.25,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
747,13.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
748,53.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
749,7.75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
750,23.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751,12.475,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
752,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
753,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
754,65.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
755,14.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
756,7.7958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
757,11.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
758,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
759,86.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
760,14.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
761,7.125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
762,7.2292,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
763,120.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
764,7.775,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
765,77.9583,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
766,39.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,7.75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
768,24.15,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
769,8.3625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
770,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
771,7.8542,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
772,10.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
773,7.225,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
774,23.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
775,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
776,7.75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
777,12.475,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
778,7.7375,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
779,211.3375,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
780,7.2292,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
781,57.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
782,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
783,23.45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
784,7.05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
785,7.25,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
786,7.4958,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
787,29.125,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
788,20.575,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,79.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
790,7.75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
791,26.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
792,69.55,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
793,30.6958,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
794,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
795,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
796,25.9292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
797,8.6833,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
798,7.2292,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
799,24.15,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
800,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
801,26.25,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
802,120.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
803,8.5167,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804,6.975,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
805,7.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
806,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
807,7.775,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
808,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
809,53.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
810,7.8875,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
811,24.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
812,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
813,31.275,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
814,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
815,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
816,7.925,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
817,37.0042,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
818,6.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
819,27.9,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
820,93.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
821,8.6625,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
822,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
823,12.475,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
824,39.6875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825,6.95,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
826,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
827,37.0042,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,7.75,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
829,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
830,14.4542,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
831,18.75,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832,7.2292,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
833,7.8542,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
834,8.3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
835,83.1583,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
836,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
837,8.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
838,56.4958,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
839,29.7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
840,7.925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
841,10.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
842,31.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
843,6.4375,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
844,8.6625,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
845,7.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
846,69.55,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
847,7.8958,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
848,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
849,89.1042,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
850,31.275,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
851,7.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
852,15.2458,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
853,39.4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
854,26.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
855,9.35,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
856,164.8667,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
857,26.55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
858,19.2583,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
859,7.2292,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
860,14.1083,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
861,11.5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
862,25.9292,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
863,69.55,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
864,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
865,13.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
866,13.8583,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
867,50.4958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
868,9.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
869,11.1333,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
870,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
871,52.5542,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
872,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
873,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
874,24.0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
875,7.225,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
876,9.8458,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
877,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
878,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
879,83.1583,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
880,26.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
881,7.8958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
882,10.5167,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
883,10.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
884,7.05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
885,29.125,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
886,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
887,30.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
888,23.45,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
889,30.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
890,7.75,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
